RunDesignationLookUpID,RunDesignation,LookupDate,MinLength1,MaxLength1,MinLength2,MaxLength2,s_ColLineage,s_Generation,s_Lineage
{F5EAEC45-6FA4-11D3-9889-00C04FF8FAEB},W,01/05,57,114,0,0,,1,
{F5EAEC46-6FA4-11D3-9889-00C04FF8FAEB},W,01/06,58,115,0,0,,1,
{F5EAEC47-6FA4-11D3-9889-00C04FF8FAEB},W,01/07,58,115,0,0,,1,
{F5EAEC48-6FA4-11D3-9889-00C04FF8FAEB},W,01/08,59,116,0,0,,1,
{F5EAEC49-6FA4-11D3-9889-00C04FF8FAEB},W,01/09,59,117,0,0,,1,
{F5EAEC4A-6FA4-11D3-9889-00C04FF8FAEB},W,01/10,59,118,0,0,,1,
{F5EAEC4B-6FA4-11D3-9889-00C04FF8FAEB},W,01/11,60,119,0,0,,1,
{F5EAEC4C-6FA4-11D3-9889-00C04FF8FAEB},W,01/12,60,119,0,0,,1,
{F5EAEC4D-6FA4-11D3-9889-00C04FF8FAEB},W,01/13,60,120,0,0,,1,
{F5EAEC4E-6FA4-11D3-9889-00C04FF8FAEB},W,01/14,61,121,0,0,,1,
{F5EAEC4F-6FA4-11D3-9889-00C04FF8FAEB},W,01/15,61,122,0,0,,1,
{F5EAEC50-6FA4-11D3-9889-00C04FF8FAEB},W,01/16,62,123,0,0,,1,
{F5EAEC51-6FA4-11D3-9889-00C04FF8FAEB},W,01/17,62,123,0,0,,1,
{F5EAEC52-6FA4-11D3-9889-00C04FF8FAEB},W,01/18,62,124,0,0,,1,
{F5EAEC53-6FA4-11D3-9889-00C04FF8FAEB},W,01/19,63,125,0,0,,1,
{F5EAEC54-6FA4-11D3-9889-00C04FF8FAEB},W,01/20,63,126,0,0,,1,
{F5EAEC55-6FA4-11D3-9889-00C04FF8FAEB},W,01/21,64,127,0,0,,1,
{F5EAEC56-6FA4-11D3-9889-00C04FF8FAEB},W,01/22,64,127,0,0,,1,
{F5EAEC57-6FA4-11D3-9889-00C04FF8FAEB},W,01/23,65,128,0,0,,1,
{F5EAEC58-6FA4-11D3-9889-00C04FF8FAEB},W,01/24,65,129,0,0,,1,
{F5EAEC59-6FA4-11D3-9889-00C04FF8FAEB},W,01/25,65,130,0,0,,1,
{F5EAEC5A-6FA4-11D3-9889-00C04FF8FAEB},W,01/26,66,131,0,0,,1,
{F5EAEC5B-6FA4-11D3-9889-00C04FF8FAEB},W,01/27,66,132,0,0,,1,
{F5EAEC5C-6FA4-11D3-9889-00C04FF8FAEB},W,01/28,67,133,0,0,,1,
{F5EAEC5D-6FA4-11D3-9889-00C04FF8FAEB},W,01/29,67,133,0,0,,1,
{F5EAEC5E-6FA4-11D3-9889-00C04FF8FAEB},W,01/30,68,134,0,0,,1,
{F5EAEC5F-6FA4-11D3-9889-00C04FF8FAEB},W,01/31,68,135,0,0,,1,
{F5EAEC60-6FA4-11D3-9889-00C04FF8FAEB},W,02/01,68,136,0,0,,1,
{F5EAEC61-6FA4-11D3-9889-00C04FF8FAEB},W,02/02,69,137,0,0,,1,
{F5EAEC62-6FA4-11D3-9889-00C04FF8FAEB},W,02/03,69,138,0,0,,1,
{F5EAEC63-6FA4-11D3-9889-00C04FF8FAEB},W,02/04,70,139,0,0,,1,
{F5EAEC64-6FA4-11D3-9889-00C04FF8FAEB},W,02/05,70,140,0,0,,1,
{F5EAEC65-6FA4-11D3-9889-00C04FF8FAEB},W,02/06,71,141,0,0,,1,
{F5EAEC66-6FA4-11D3-9889-00C04FF8FAEB},W,02/07,71,142,0,0,,1,
{F5EAEC67-6FA4-11D3-9889-00C04FF8FAEB},W,02/08,72,143,0,0,,1,
{F5EAEC68-6FA4-11D3-9889-00C04FF8FAEB},W,02/09,72,143,0,0,,1,
{F5EAEC69-6FA4-11D3-9889-00C04FF8FAEB},W,02/10,73,144,0,0,,1,
{F5EAEC6A-6FA4-11D3-9889-00C04FF8FAEB},W,02/11,73,145,0,0,,1,
{F5EAEC6B-6FA4-11D3-9889-00C04FF8FAEB},W,02/12,73,146,0,0,,1,
{F5EAEC6C-6FA4-11D3-9889-00C04FF8FAEB},W,02/13,74,147,0,0,,1,
{F5EAEC6D-6FA4-11D3-9889-00C04FF8FAEB},W,02/14,74,148,0,0,,1,
{F5EAEC6E-6FA4-11D3-9889-00C04FF8FAEB},W,02/15,75,149,0,0,,1,
{F5EAEC6F-6FA4-11D3-9889-00C04FF8FAEB},W,02/16,75,150,0,0,,1,
{F5EAEC70-6FA4-11D3-9889-00C04FF8FAEB},W,02/17,76,151,0,0,,1,
{F5EAEC71-6FA4-11D3-9889-00C04FF8FAEB},W,02/18,76,152,0,0,,1,
{F5EAEC72-6FA4-11D3-9889-00C04FF8FAEB},W,02/19,77,153,0,0,,1,
{F5EAEC73-6FA4-11D3-9889-00C04FF8FAEB},W,02/20,77,154,0,0,,1,
{F5EAEC74-6FA4-11D3-9889-00C04FF8FAEB},W,02/21,78,155,0,0,,1,
{F5EAEC75-6FA4-11D3-9889-00C04FF8FAEB},W,02/22,78,156,0,0,,1,
{F5EAEC76-6FA4-11D3-9889-00C04FF8FAEB},W,02/23,79,157,0,0,,1,
{F5EAEC77-6FA4-11D3-9889-00C04FF8FAEB},W,02/24,79,158,0,0,,1,
{F5EAEC78-6FA4-11D3-9889-00C04FF8FAEB},W,02/25,80,159,0,0,,1,
{F5EAEC79-6FA4-11D3-9889-00C04FF8FAEB},W,02/26,80,160,0,0,,1,
{F5EAEC7A-6FA4-11D3-9889-00C04FF8FAEB},W,02/27,81,161,0,0,,1,
{F5EAEC7B-6FA4-11D3-9889-00C04FF8FAEB},W,02/28,81,163,0,0,,1,
{F5EAEC7C-6FA4-11D3-9889-00C04FF8FAEB},W,02/29,82,164,0,0,,1,
{F5EAEC7D-6FA4-11D3-9889-00C04FF8FAEB},W,03/01,83,165,0,0,,1,
{F5EAEC7E-6FA4-11D3-9889-00C04FF8FAEB},W,03/02,83,166,0,0,,1,
{F5EAEC7F-6FA4-11D3-9889-00C04FF8FAEB},W,03/03,84,167,0,0,,1,
{F5EAEC80-6FA4-11D3-9889-00C04FF8FAEB},W,03/04,84,168,0,0,,1,
{F5EAEC81-6FA4-11D3-9889-00C04FF8FAEB},W,03/05,85,169,0,0,,1,
{F5EAEC82-6FA4-11D3-9889-00C04FF8FAEB},W,03/06,85,170,0,0,,1,
{F5EAEC83-6FA4-11D3-9889-00C04FF8FAEB},W,03/07,86,171,0,0,,1,
{F5EAEC84-6FA4-11D3-9889-00C04FF8FAEB},W,03/08,86,172,0,0,,1,
{F5EAEC85-6FA4-11D3-9889-00C04FF8FAEB},W,03/09,87,174,0,0,,1,
{F5EAEC86-6FA4-11D3-9889-00C04FF8FAEB},W,03/10,88,175,0,0,,1,
{F5EAEC87-6FA4-11D3-9889-00C04FF8FAEB},W,03/11,88,176,0,0,,1,
{F5EAEC88-6FA4-11D3-9889-00C04FF8FAEB},W,03/12,89,177,0,0,,1,
{F5EAEC89-6FA4-11D3-9889-00C04FF8FAEB},W,03/13,89,178,0,0,,1,
{F5EAEC8A-6FA4-11D3-9889-00C04FF8FAEB},W,03/14,90,179,0,0,,1,
{F5EAEC8B-6FA4-11D3-9889-00C04FF8FAEB},W,03/15,90,181,0,0,,1,
{F5EAEC8C-6FA4-11D3-9889-00C04FF8FAEB},W,03/16,91,182,0,0,,1,
{F5EAEC8D-6FA4-11D3-9889-00C04FF8FAEB},W,03/17,92,183,0,0,,1,
{F5EAEC8E-6FA4-11D3-9889-00C04FF8FAEB},W,03/18,92,184,0,0,,1,
{F5EAEC8F-6FA4-11D3-9889-00C04FF8FAEB},W,03/19,93,185,0,0,,1,
{F5EAEC90-6FA4-11D3-9889-00C04FF8FAEB},W,03/20,93,187,0,0,,1,
{F5EAEC91-6FA4-11D3-9889-00C04FF8FAEB},W,03/21,94,188,0,0,,1,
{F5EAEC92-6FA4-11D3-9889-00C04FF8FAEB},W,03/22,95,189,0,0,,1,
{F5EAEC93-6FA4-11D3-9889-00C04FF8FAEB},W,03/23,95,190,0,0,,1,
{F5EAEC94-6FA4-11D3-9889-00C04FF8FAEB},W,03/24,96,192,0,0,,1,
{F5EAEC95-6FA4-11D3-9889-00C04FF8FAEB},W,03/25,96,193,0,0,,1,
{F5EAEC96-6FA4-11D3-9889-00C04FF8FAEB},W,03/26,97,194,0,0,,1,
{F5EAEC97-6FA4-11D3-9889-00C04FF8FAEB},W,03/27,98,195,0,0,,1,
{F5EAEC98-6FA4-11D3-9889-00C04FF8FAEB},W,03/28,98,197,0,0,,1,
{F5EAEC99-6FA4-11D3-9889-00C04FF8FAEB},W,03/29,99,198,0,0,,1,
{F5EAEC9A-6FA4-11D3-9889-00C04FF8FAEB},W,03/30,100,199,0,0,,1,
{F5EAEC9B-6FA4-11D3-9889-00C04FF8FAEB},W,03/31,100,201,0,0,,1,
{F5EAEC9C-6FA4-11D3-9889-00C04FF8FAEB},W,04/01,101,202,0,0,,1,
{F5EAEC9D-6FA4-11D3-9889-00C04FF8FAEB},W,04/02,102,203,0,0,,1,
{F5EAEC9E-6FA4-11D3-9889-00C04FF8FAEB},W,04/03,102,205,0,0,,1,
{F5EAEC9F-6FA4-11D3-9889-00C04FF8FAEB},W,04/04,103,206,0,0,,1,
{F5EAECA0-6FA4-11D3-9889-00C04FF8FAEB},W,04/05,104,207,0,0,,1,
{F5EAECA1-6FA4-11D3-9889-00C04FF8FAEB},W,04/06,104,209,0,0,,1,
{F5EAECA2-6FA4-11D3-9889-00C04FF8FAEB},W,04/07,105,210,0,0,,1,
{F5EAECA3-6FA4-11D3-9889-00C04FF8FAEB},W,04/08,106,211,0,0,,1,
{F5EAECA4-6FA4-11D3-9889-00C04FF8FAEB},W,04/09,106,213,0,0,,1,
{F5EAECA5-6FA4-11D3-9889-00C04FF8FAEB},W,04/10,107,214,0,0,,1,
{F5EAECA6-6FA4-11D3-9889-00C04FF8FAEB},W,04/11,108,216,0,0,,1,
{F5EAECA7-6FA4-11D3-9889-00C04FF8FAEB},W,04/12,108,217,0,0,,1,
{F5EAECA8-6FA4-11D3-9889-00C04FF8FAEB},W,04/13,109,218,0,0,,1,
{F5EAECA9-6FA4-11D3-9889-00C04FF8FAEB},W,04/14,110,220,0,0,,1,
{F5EAECAA-6FA4-11D3-9889-00C04FF8FAEB},W,04/15,111,221,0,0,,1,
{F5EAECAB-6FA4-11D3-9889-00C04FF8FAEB},W,04/16,111,223,0,0,,1,
{F5EAECAC-6FA4-11D3-9889-00C04FF8FAEB},W,04/17,112,224,0,0,,1,
{F5EAECAD-6FA4-11D3-9889-00C04FF8FAEB},W,04/18,113,226,0,0,,1,
{F5EAECAE-6FA4-11D3-9889-00C04FF8FAEB},W,04/19,113,227,0,0,,1,
{F5EAECAF-6FA4-11D3-9889-00C04FF8FAEB},W,04/20,114,229,0,0,,1,
{F5EAECB0-6FA4-11D3-9889-00C04FF8FAEB},W,04/21,115,230,0,0,,1,
{F5EAECB1-6FA4-11D3-9889-00C04FF8FAEB},W,04/22,116,232,0,0,,1,
{F5EAECB2-6FA4-11D3-9889-00C04FF8FAEB},W,04/23,116,233,0,0,,1,
{F5EAECB3-6FA4-11D3-9889-00C04FF8FAEB},W,04/24,117,235,0,0,,1,
{F5EAECB4-6FA4-11D3-9889-00C04FF8FAEB},W,04/25,118,236,0,0,,1,
{F5EAECB5-6FA4-11D3-9889-00C04FF8FAEB},W,04/26,119,238,0,0,,1,
{F5EAECB6-6FA4-11D3-9889-00C04FF8FAEB},W,04/27,120,239,0,0,,1,
{F5EAECB7-6FA4-11D3-9889-00C04FF8FAEB},W,04/28,120,241,0,0,,1,
{F5EAECB8-6FA4-11D3-9889-00C04FF8FAEB},W,04/29,121,243,0,0,,1,
{F5EAECB9-6FA4-11D3-9889-00C04FF8FAEB},W,04/30,122,244,0,0,,1,
{F5EAECBA-6FA4-11D3-9889-00C04FF8FAEB},W,05/01,123,246,0,0,,1,
{F5EAECBB-6FA4-11D3-9889-00C04FF8FAEB},W,05/02,124,247,0,0,,1,
{F5EAECBC-6FA4-11D3-9889-00C04FF8FAEB},W,05/03,124,249,0,0,,1,
{F5EAECBD-6FA4-11D3-9889-00C04FF8FAEB},W,05/04,125,251,0,0,,1,
{F5EAECBE-6FA4-11D3-9889-00C04FF8FAEB},W,05/05,126,252,0,0,,1,
{F5EAECBF-6FA4-11D3-9889-00C04FF8FAEB},W,05/06,127,254,0,0,,1,
{F5EAECC0-6FA4-11D3-9889-00C04FF8FAEB},W,05/07,128,256,0,0,,1,
{F5EAECC1-6FA4-11D3-9889-00C04FF8FAEB},W,05/08,128,257,0,0,,1,
{F5EAECC2-6FA4-11D3-9889-00C04FF8FAEB},W,05/09,129,259,0,0,,1,
{F5EAECC3-6FA4-11D3-9889-00C04FF8FAEB},W,05/10,130,261,0,0,,1,
{F5EAECC4-6FA4-11D3-9889-00C04FF8FAEB},W,05/11,131,262,0,0,,1,
{F5EAECC5-6FA4-11D3-9889-00C04FF8FAEB},W,05/12,132,264,0,0,,1,
{F5EAECC6-6FA4-11D3-9889-00C04FF8FAEB},W,05/13,133,266,0,0,,1,
{F5EAECC7-6FA4-11D3-9889-00C04FF8FAEB},W,05/14,134,268,0,0,,1,
{F5EAECC8-6FA4-11D3-9889-00C04FF8FAEB},W,05/15,134,269,0,0,,1,
{F5EAECC9-6FA4-11D3-9889-00C04FF8FAEB},W,05/16,135,270,0,0,,1,
{F5EAECCA-6FA4-11D3-9889-00C04FF8FAEB},W,05/17,136,270,0,0,,1,
{F5EAECCB-6FA4-11D3-9889-00C04FF8FAEB},W,05/18,137,270,0,0,,1,
{F5EAECCC-6FA4-11D3-9889-00C04FF8FAEB},W,05/19,138,270,0,0,,1,
{F5EAECCD-6FA4-11D3-9889-00C04FF8FAEB},W,05/20,139,270,0,0,,1,
{F5EAECCE-6FA4-11D3-9889-00C04FF8FAEB},W,05/21,140,270,0,0,,1,
{F5EAECCF-6FA4-11D3-9889-00C04FF8FAEB},W,05/22,141,270,0,0,,1,
{F5EAECD0-6FA4-11D3-9889-00C04FF8FAEB},W,05/23,142,270,0,0,,1,
{F5EAECD1-6FA4-11D3-9889-00C04FF8FAEB},W,05/24,143,270,0,0,,1,
{F5EAECD2-6FA4-11D3-9889-00C04FF8FAEB},W,05/25,144,270,0,0,,1,
{F5EAECD3-6FA4-11D3-9889-00C04FF8FAEB},W,05/26,144,270,0,0,,1,
{F5EAECD4-6FA4-11D3-9889-00C04FF8FAEB},W,05/27,145,270,0,0,,1,
{F5EAECD5-6FA4-11D3-9889-00C04FF8FAEB},W,05/28,146,270,0,0,,1,
{F5EAECD6-6FA4-11D3-9889-00C04FF8FAEB},W,05/29,147,270,0,0,,1,
{F5EAECD7-6FA4-11D3-9889-00C04FF8FAEB},W,05/30,148,270,0,0,,1,
{F5EAECD8-6FA4-11D3-9889-00C04FF8FAEB},W,05/31,149,270,0,0,,1,
{F5EAECD9-6FA4-11D3-9889-00C04FF8FAEB},W,06/01,150,270,0,0,,1,
{F5EAECDA-6FA4-11D3-9889-00C04FF8FAEB},W,06/02,151,270,0,0,,1,
{F5EAECDB-6FA4-11D3-9889-00C04FF8FAEB},W,06/03,152,270,0,0,,1,
{F5EAECDC-6FA4-11D3-9889-00C04FF8FAEB},W,06/04,153,270,0,0,,1,
{F5EAECDD-6FA4-11D3-9889-00C04FF8FAEB},W,06/05,154,270,0,0,,1,
{F5EAECDE-6FA4-11D3-9889-00C04FF8FAEB},W,06/06,155,270,0,0,,1,
{F5EAECDF-6FA4-11D3-9889-00C04FF8FAEB},W,06/07,156,270,0,0,,1,
{F5EAECE0-6FA4-11D3-9889-00C04FF8FAEB},W,06/08,157,270,0,0,,1,
{F5EAECE1-6FA4-11D3-9889-00C04FF8FAEB},W,06/09,158,270,0,0,,1,
{F5EAECE2-6FA4-11D3-9889-00C04FF8FAEB},W,06/10,159,270,0,0,,1,
{F5EAECE3-6FA4-11D3-9889-00C04FF8FAEB},W,06/11,160,270,0,0,,1,
{F5EAECE4-6FA4-11D3-9889-00C04FF8FAEB},W,06/12,161,270,0,0,,1,
{F5EAECE5-6FA4-11D3-9889-00C04FF8FAEB},W,06/13,162,270,0,0,,1,
{F5EAECE6-6FA4-11D3-9889-00C04FF8FAEB},W,06/14,164,270,0,0,,1,
{F5EAECE7-6FA4-11D3-9889-00C04FF8FAEB},W,06/15,165,270,0,0,,1,
{F5EAECE8-6FA4-11D3-9889-00C04FF8FAEB},W,06/16,166,270,0,0,,1,
{F5EAECE9-6FA4-11D3-9889-00C04FF8FAEB},W,06/17,167,270,0,0,,1,
{F5EAECEA-6FA4-11D3-9889-00C04FF8FAEB},W,06/18,168,270,0,0,,1,
{F5EAECEB-6FA4-11D3-9889-00C04FF8FAEB},W,06/19,169,270,0,0,,1,
{F5EAECEC-6FA4-11D3-9889-00C04FF8FAEB},W,06/20,170,270,0,0,,1,
{F5EAECED-6FA4-11D3-9889-00C04FF8FAEB},W,06/21,171,270,0,0,,1,
{F5EAECEE-6FA4-11D3-9889-00C04FF8FAEB},W,06/22,172,270,0,0,,1,
{F5EAECEF-6FA4-11D3-9889-00C04FF8FAEB},W,06/23,173,270,0,0,,1,
{F5EAECF0-6FA4-11D3-9889-00C04FF8FAEB},W,06/24,175,270,0,0,,1,
{F5EAECF1-6FA4-11D3-9889-00C04FF8FAEB},W,06/25,176,270,0,0,,1,
{F5EAECF2-6FA4-11D3-9889-00C04FF8FAEB},W,06/26,177,270,0,0,,1,
{F5EAECF3-6FA4-11D3-9889-00C04FF8FAEB},W,06/27,178,270,0,0,,1,
{F5EAECF4-6FA4-11D3-9889-00C04FF8FAEB},W,06/28,179,270,0,0,,1,
{F5EAECF5-6FA4-11D3-9889-00C04FF8FAEB},W,06/29,180,270,0,0,,1,
{F5EAECF6-6FA4-11D3-9889-00C04FF8FAEB},W,06/30,182,270,0,0,,1,
{F5EAECF7-6FA4-11D3-9889-00C04FF8FAEB},W,07/01,0,33,183,270,,1,
{F5EAECF8-6FA4-11D3-9889-00C04FF8FAEB},W,07/02,0,33,184,270,,1,
{F5EAECF9-6FA4-11D3-9889-00C04FF8FAEB},W,07/03,0,34,185,270,,1,
{F5EAECFA-6FA4-11D3-9889-00C04FF8FAEB},W,07/04,0,34,186,270,,1,
{F5EAECFB-6FA4-11D3-9889-00C04FF8FAEB},W,07/05,0,34,188,270,,1,
{F5EAECFC-6FA4-11D3-9889-00C04FF8FAEB},W,07/06,0,34,189,270,,1,
{F5EAECFD-6FA4-11D3-9889-00C04FF8FAEB},W,07/07,0,34,190,270,,1,
{F5EAECFE-6FA4-11D3-9889-00C04FF8FAEB},W,07/08,0,35,191,270,,1,
{F5EAECFF-6FA4-11D3-9889-00C04FF8FAEB},W,07/09,0,35,193,270,,1,
{F5EAED00-6FA4-11D3-9889-00C04FF8FAEB},W,07/10,0,35,194,270,,1,
{F5EAED01-6FA4-11D3-9889-00C04FF8FAEB},W,07/11,0,35,195,270,,1,
{F5EAED02-6FA4-11D3-9889-00C04FF8FAEB},W,07/12,0,36,196,270,,1,
{F5EAED03-6FA4-11D3-9889-00C04FF8FAEB},W,07/13,0,36,198,270,,1,
{F5EAED04-6FA4-11D3-9889-00C04FF8FAEB},W,07/14,0,36,199,270,,1,
{F5EAED05-6FA4-11D3-9889-00C04FF8FAEB},W,07/15,0,36,200,270,,1,
{F5EAED06-6FA4-11D3-9889-00C04FF8FAEB},W,07/16,0,37,202,270,,1,
{F5EAED07-6FA4-11D3-9889-00C04FF8FAEB},W,07/17,0,37,203,270,,1,
{F5EAED08-6FA4-11D3-9889-00C04FF8FAEB},W,07/18,0,37,204,270,,1,
{F5EAED09-6FA4-11D3-9889-00C04FF8FAEB},W,07/19,0,37,206,270,,1,
{F5EAED0A-6FA4-11D3-9889-00C04FF8FAEB},W,07/20,0,38,207,270,,1,
{F5EAED0B-6FA4-11D3-9889-00C04FF8FAEB},W,07/21,0,38,208,270,,1,
{F5EAED0C-6FA4-11D3-9889-00C04FF8FAEB},W,07/22,0,38,210,270,,1,
{F5EAED0D-6FA4-11D3-9889-00C04FF8FAEB},W,07/23,0,38,211,270,,1,
{F5EAED0E-6FA4-11D3-9889-00C04FF8FAEB},W,07/24,0,39,212,270,,1,
{F5EAED0F-6FA4-11D3-9889-00C04FF8FAEB},W,07/25,0,39,214,270,,1,
{F5EAED10-6FA4-11D3-9889-00C04FF8FAEB},W,07/26,0,39,215,270,,1,
{F5EAED11-6FA4-11D3-9889-00C04FF8FAEB},W,07/27,0,39,217,270,,1,
{F5EAED12-6FA4-11D3-9889-00C04FF8FAEB},W,07/28,0,40,218,270,,1,
{F5EAED13-6FA4-11D3-9889-00C04FF8FAEB},W,07/29,0,40,219,270,,1,
{F5EAED14-6FA4-11D3-9889-00C04FF8FAEB},W,07/30,0,40,221,270,,1,
{F5EAED15-6FA4-11D3-9889-00C04FF8FAEB},W,07/31,0,40,222,270,,1,
{F5EAED16-6FA4-11D3-9889-00C04FF8FAEB},W,08/01,0,41,224,270,,1,
{F5EAED17-6FA4-11D3-9889-00C04FF8FAEB},W,08/02,0,41,225,270,,1,
{F5EAED18-6FA4-11D3-9889-00C04FF8FAEB},W,08/03,0,41,227,270,,1,
{F5EAED19-6FA4-11D3-9889-00C04FF8FAEB},W,08/04,0,41,228,270,,1,
{F5EAED1A-6FA4-11D3-9889-00C04FF8FAEB},W,08/05,0,42,230,270,,1,
{F5EAED1B-6FA4-11D3-9889-00C04FF8FAEB},W,08/06,0,42,231,270,,1,
{F5EAED1C-6FA4-11D3-9889-00C04FF8FAEB},W,08/07,0,42,233,270,,1,
{F5EAED1D-6FA4-11D3-9889-00C04FF8FAEB},W,08/08,0,43,234,270,,1,
{F5EAED1E-6FA4-11D3-9889-00C04FF8FAEB},W,08/09,0,43,236,270,,1,
{F5EAED1F-6FA4-11D3-9889-00C04FF8FAEB},W,08/10,0,43,237,270,,1,
{F5EAED20-6FA4-11D3-9889-00C04FF8FAEB},W,08/11,0,43,239,270,,1,
{F5EAED21-6FA4-11D3-9889-00C04FF8FAEB},W,08/12,0,44,240,270,,1,
{F5EAED22-6FA4-11D3-9889-00C04FF8FAEB},W,08/13,0,44,242,270,,1,
{F5EAED23-6FA4-11D3-9889-00C04FF8FAEB},W,08/14,0,44,244,270,,1,
{F5EAED24-6FA4-11D3-9889-00C04FF8FAEB},W,08/15,0,45,245,270,,1,
{F5EAED25-6FA4-11D3-9889-00C04FF8FAEB},W,08/16,0,45,247,270,,1,
{F5EAED26-6FA4-11D3-9889-00C04FF8FAEB},W,08/17,0,45,248,270,,1,
{F5EAED27-6FA4-11D3-9889-00C04FF8FAEB},W,08/18,0,45,250,270,,1,
{F5EAED28-6FA4-11D3-9889-00C04FF8FAEB},W,08/19,0,46,252,270,,1,
{F5EAED29-6FA4-11D3-9889-00C04FF8FAEB},W,08/20,0,46,253,270,,1,
{F5EAED2A-6FA4-11D3-9889-00C04FF8FAEB},W,08/21,0,46,255,270,,1,
{F5EAED2B-6FA4-11D3-9889-00C04FF8FAEB},W,08/22,0,47,257,270,,1,
{F5EAED2C-6FA4-11D3-9889-00C04FF8FAEB},W,08/23,0,47,258,270,,1,
{F5EAED2D-6FA4-11D3-9889-00C04FF8FAEB},W,08/24,0,47,260,270,,1,
{F5EAED2E-6FA4-11D3-9889-00C04FF8FAEB},W,08/25,0,48,262,270,,1,
{F5EAED2F-6FA4-11D3-9889-00C04FF8FAEB},W,08/26,0,48,263,270,,1,
{F5EAED30-6FA4-11D3-9889-00C04FF8FAEB},W,08/27,0,48,265,270,,1,
{F5EAED31-6FA4-11D3-9889-00C04FF8FAEB},W,08/28,0,49,267,270,,1,
{F5EAED32-6FA4-11D3-9889-00C04FF8FAEB},W,08/29,0,49,269,270,,1,
{F5EAED33-6FA4-11D3-9889-00C04FF8FAEB},W,08/30,0,49,270,270,,1,
{F5EAED34-6FA4-11D3-9889-00C04FF8FAEB},W,08/31,0,50,271,270,,1,
{F5EAED35-6FA4-11D3-9889-00C04FF8FAEB},W,09/01,0,50,0,0,,1,
{F5EAED36-6FA4-11D3-9889-00C04FF8FAEB},W,09/02,0,50,0,0,,1,
{F5EAED37-6FA4-11D3-9889-00C04FF8FAEB},W,09/03,0,50,0,0,,1,
{F5EAED38-6FA4-11D3-9889-00C04FF8FAEB},W,09/04,0,51,0,0,,1,
{F5EAED39-6FA4-11D3-9889-00C04FF8FAEB},W,09/05,0,51,0,0,,1,
{F5EAED3A-6FA4-11D3-9889-00C04FF8FAEB},W,09/06,0,51,0,0,,1,
{F5EAED3B-6FA4-11D3-9889-00C04FF8FAEB},W,09/07,0,52,0,0,,1,
{F5EAED3C-6FA4-11D3-9889-00C04FF8FAEB},W,09/08,0,52,0,0,,1,
{F5EAED3D-6FA4-11D3-9889-00C04FF8FAEB},W,09/09,0,53,0,0,,1,
{F5EAED3E-6FA4-11D3-9889-00C04FF8FAEB},W,09/10,0,53,0,0,,1,
{F5EAED3F-6FA4-11D3-9889-00C04FF8FAEB},W,09/11,0,53,0,0,,1,
{F5EAED40-6FA4-11D3-9889-00C04FF8FAEB},W,09/12,0,54,0,0,,1,
{F5EAED41-6FA4-11D3-9889-00C04FF8FAEB},W,09/13,0,54,0,0,,1,
{F5EAED42-6FA4-11D3-9889-00C04FF8FAEB},W,09/14,0,54,0,0,,1,
{F5EAED43-6FA4-11D3-9889-00C04FF8FAEB},W,09/15,0,55,0,0,,1,
{F5EAED44-6FA4-11D3-9889-00C04FF8FAEB},W,09/16,0,55,0,0,,1,
{F5EAED45-6FA4-11D3-9889-00C04FF8FAEB},W,09/17,0,55,0,0,,1,
{F5EAED46-6FA4-11D3-9889-00C04FF8FAEB},W,09/18,0,56,0,0,,1,
{F5EAED47-6FA4-11D3-9889-00C04FF8FAEB},W,09/19,0,56,0,0,,1,
{F5EAED48-6FA4-11D3-9889-00C04FF8FAEB},W,09/20,0,56,0,0,,1,
{F5EAED49-6FA4-11D3-9889-00C04FF8FAEB},W,09/21,0,57,0,0,,1,
{F5EAED4A-6FA4-11D3-9889-00C04FF8FAEB},W,09/22,0,57,0,0,,1,
{F5EAED4B-6FA4-11D3-9889-00C04FF8FAEB},W,09/23,0,58,0,0,,1,
{F5EAED4C-6FA4-11D3-9889-00C04FF8FAEB},W,09/24,0,58,0,0,,1,
{F5EAED4D-6FA4-11D3-9889-00C04FF8FAEB},W,09/25,0,58,0,0,,1,
{F5EAED4E-6FA4-11D3-9889-00C04FF8FAEB},W,09/26,0,59,0,0,,1,
{F5EAED4F-6FA4-11D3-9889-00C04FF8FAEB},W,09/27,0,59,0,0,,1,
{F5EAED50-6FA4-11D3-9889-00C04FF8FAEB},W,09/28,0,59,0,0,,1,
{F5EAED51-6FA4-11D3-9889-00C04FF8FAEB},W,09/29,0,60,0,0,,1,
{F5EAED52-6FA4-11D3-9889-00C04FF8FAEB},W,09/30,0,60,0,0,,1,
{F5EAED53-6FA4-11D3-9889-00C04FF8FAEB},W,10/01,0,61,0,0,,1,
{F5EAED54-6FA4-11D3-9889-00C04FF8FAEB},W,10/02,0,61,0,0,,1,
{F5EAED55-6FA4-11D3-9889-00C04FF8FAEB},W,10/03,0,61,0,0,,1,
{F5EAED56-6FA4-11D3-9889-00C04FF8FAEB},W,10/04,0,62,0,0,,1,
{F5EAED57-6FA4-11D3-9889-00C04FF8FAEB},W,10/05,0,62,0,0,,1,
{F5EAED58-6FA4-11D3-9889-00C04FF8FAEB},W,10/06,0,63,0,0,,1,
{F5EAED59-6FA4-11D3-9889-00C04FF8FAEB},W,10/07,0,63,0,0,,1,
{F5EAED5A-6FA4-11D3-9889-00C04FF8FAEB},W,10/08,0,64,0,0,,1,
{F5EAED5B-6FA4-11D3-9889-00C04FF8FAEB},W,10/09,0,64,0,0,,1,
